"filename", "language", "Python", "TypeScript", "JSON", "JSON with Comments", "Markdown", "pip requirements", "Ini", "Shell Script", "PowerShell", "JavaScript", "YAML", "TypeScript JSX", "CSV", "XML", "HTML", "CSS", "comment", "blank", "total"
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\components\usage\UsageDashboard.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 0, 22, 145
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\components\usage\UsageDashboard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 198, 0, 0, 0, 0, 5, 17, 220
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\components\usage\UsageHistoryTable.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 22, 129
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\components\usage\UsageHistoryTable.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 3, 17, 148
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\components\usage\UsageStatsCard.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 7, 42
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\components\usage\UsageStatsCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 3, 7, 36
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\components\usage\UsageStatsModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 5, 8, 89
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\components\usage\index.ts", "TypeScript", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 9
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\constants.ts", "TypeScript", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 9, 76
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\hooks\useAuthorProfile.ts", "TypeScript", 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 12, 108
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\hooks\useCommandPalette.ts", "TypeScript", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 11, 60
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\hooks\useCostGovernance.ts", "TypeScript", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 11, 100
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\hooks\useDialogueStructure.ts", "TypeScript", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 84
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\hooks\useGenerationDraft.ts", "TypeScript", 0, 263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 21, 329
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\hooks\useGenerationHandlers.ts", "TypeScript", 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 25, 305
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\hooks\useGenerationOrchestrator.ts", "TypeScript", 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 14, 198
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\hooks\useGenerationRequest.ts", "TypeScript", 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 18, 187
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\hooks\useGenerationValidation.ts", "TypeScript", 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 15, 103
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\hooks\useKeyboardShortcuts.ts", "TypeScript", 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 39, 265
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\hooks\usePresetManagement.ts", "TypeScript", 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 24, 277
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\hooks\usePromptPreview.test.ts", "TypeScript", 0, 420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 114, 570
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\hooks\usePromptPreview.ts", "TypeScript", 0, 480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 79, 663
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\hooks\useSSEStreaming.ts", "TypeScript", 0, 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 36, 326
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\hooks\useSceneSelection.ts", "TypeScript", 0, 335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 53, 446
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\hooks\useSystemPrompt.ts", "TypeScript", 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 14, 123
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\hooks\useTokenEstimation.ts", "TypeScript", 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 25, 267
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\index.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 16, 109
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\main.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 5, 14
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\pages\GraphEditorPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 489, 0, 0, 0, 0, 24, 29, 542
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\schemas\nodeEditorSchema.ts", "TypeScript", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 10, 83
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\store\authStore.ts", "TypeScript", 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 18, 211
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\store\commandPaletteStore.ts", "TypeScript", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 19
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\store\contextConfigStore.test.ts", "TypeScript", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18, 79
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\store\contextConfigStore.ts", "TypeScript", 0, 313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 55, 408
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\store\contextStore.test.ts", "TypeScript", 0, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 55, 332
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\store\contextStore.ts", "TypeScript", 0, 438, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 46, 502
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\store\flagsStore.ts", "TypeScript", 0, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 48, 311
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\store\generationActionsStore.ts", "TypeScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 34
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\store\generationStore.ts", "TypeScript", 0, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 43, 268
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\store\graphStore.ts", "TypeScript", 0, 1289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 229, 179, 1697
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\store\llmStore.ts", "TypeScript", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 72
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\store\narrativeGuidesStore.ts", "TypeScript", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 66
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\store\presetStore.ts", "TypeScript", 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 20, 173
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\store\syncStore.ts", "TypeScript", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 70
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\store\vocabularyStore.ts", "TypeScript", 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 15, 131
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\test\LoginForm.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 1, 12, 63
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\test\setup.ts", "TypeScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 10
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\theme.ts", "TypeScript", 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 102
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\types\api.ts", "TypeScript", 0, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 47, 313
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\types\errors.ts", "TypeScript", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 14, 94
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\types\flags.ts", "TypeScript", 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 84
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\types\generation.ts", "TypeScript", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 25
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\types\graph.ts", "TypeScript", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 99
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\types\preset.ts", "TypeScript", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 8, 63
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\types\prompt.ts", "TypeScript", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 52
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\types\testNode.ts", "TypeScript", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 4, 32
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\utils\dagreLayout.ts", "TypeScript", 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 18, 144
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\utils\graphExport.ts", "TypeScript", 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 16, 120
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\utils\hashUtils.ts", "TypeScript", 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 18, 166
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\utils\jsonPrettifier.ts", "TypeScript", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 13, 95
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\utils\logging.ts", "TypeScript", 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 20, 170
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\utils\markdownRenderer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 0, 0, 0, 0, 22, 25, 219
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\utils\nodePositions.ts", "TypeScript", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 62
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\utils\presetUtils.test.ts", "TypeScript", 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 23, 154
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\utils\presetUtils.ts", "TypeScript", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 2, 25
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\utils\testNodeSync.ts", "TypeScript", 0, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 32, 322
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\utils\textHighlight.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 12, 5, 46
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\utils\tokenEstimation.ts", "TypeScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 4, 32
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\src\vite-env.d.ts", "TypeScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 15
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\tsconfig.json", "JSON with Comments", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 29
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\tsconfig.node.json", "JSON", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\vite.config.ts", "TypeScript", 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 9, 148
"f:\Projets\Notion_Scrapper\DialogueGenerator\frontend\vitest.config.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 28
"f:\Projets\Notion_Scrapper\DialogueGenerator\models\dialogue_structure\__init__.py", "Python", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 21
"f:\Projets\Notion_Scrapper\DialogueGenerator\models\dialogue_structure\dialogue_elements.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 8, 50
"f:\Projets\Notion_Scrapper\DialogueGenerator\models\dialogue_structure\unity_dialogue_node.py", "Python", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 70
"f:\Projets\Notion_Scrapper\DialogueGenerator\models\llm_usage.py", "Python", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 49
"f:\Projets\Notion_Scrapper\DialogueGenerator\models\prompt_structure.py", "Python", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 63
"f:\Projets\Notion_Scrapper\DialogueGenerator\package-lock.json", "JSON", 0, 0, 455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 456
"f:\Projets\Notion_Scrapper\DialogueGenerator\package.json", "JSON", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 55
"f:\Projets\Notion_Scrapper\DialogueGenerator\playwright.config.ts", "TypeScript", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 37
"f:\Projets\Notion_Scrapper\DialogueGenerator\pytest.ini", "Ini", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"f:\Projets\Notion_Scrapper\DialogueGenerator\requirements.txt", "pip requirements", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 29
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\Get-VenvPython.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 44, 15, 103
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\activate-venv.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 5, 10, 72
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\build-frontend-if-needed.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 14, 17, 107
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\build_production.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 11, 19, 92
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\check-build.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 3, 7, 21
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\cleanup_desktop_ini.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 9, 19, 78
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\clear-vite-cache.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 7, 9, 68
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\clear-vite-cache.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 12, 9, 51
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\deploy-from-wsl.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 20, 23, 138
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\deploy-production.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 232, 0, 0, 0, 0, 0, 0, 0, 41, 56, 329
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\deploy-production.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 245, 0, 0, 0, 0, 0, 0, 0, 0, 74, 83, 402
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\deploy_check.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 13, 25, 161
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\dev-check.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 276, 0, 0, 0, 0, 0, 0, 21, 30, 327
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\dev-services.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 533, 0, 0, 0, 0, 0, 0, 98, 87, 718
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\dev-status.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 13, 17, 143
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\dev.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 279, 0, 0, 0, 0, 0, 0, 35, 43, 357
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\getPythonPath.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 32, 16, 107
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\run_tests.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 5, 10, 26
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\setup-venv.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 15, 26, 173
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\start-debug.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 11, 21, 94
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\start-dev.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 8, 13, 67
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\start-production.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 25, 32, 229
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\sync_notion_data.py", "Python", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 33, 135
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\sync_notion_vocabulary.py", "Python", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23, 84
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\test-frontend.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 7, 13, 75
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\test_notion_extraction.py", "Python", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 54
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\validate_fields.py", "Python", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 21, 132
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\verify-venv.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 11, 17, 143
"f:\Projets\Notion_Scrapper\DialogueGenerator\scripts\verify_deployment.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 11, 22, 183
"f:\Projets\Notion_Scrapper\DialogueGenerator\services\__init__.py", "Python", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"f:\Projets\Notion_Scrapper\DialogueGenerator\services\config_manager.py", "Python", 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 50, 201
"f:\Projets\Notion_Scrapper\DialogueGenerator\services\configuration_service.py", "Python", 281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 65, 371
"f:\Projets\Notion_Scrapper\DialogueGenerator\services\context_builder_factory.py", "Python", 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 21, 134
"f:\Projets\Notion_Scrapper\DialogueGenerator\services\context_construction_service.py", "Python", 531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 91, 669
"f:\Projets\Notion_Scrapper\DialogueGenerator\services\context_field_detector.py", "Python", 346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 88, 476
"f:\Projets\Notion_Scrapper\DialogueGenerator\services\context_field_manager.py", "Python", 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 31, 148
"f:\Projets\Notion_Scrapper\DialogueGenerator\services\context_field_validator.py", "Python", 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 64, 321
"f:\Projets\Notion_Scrapper\DialogueGenerator\services\context_formatter.py", "Python", 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 38, 242
"f:\Projets\Notion_Scrapper\DialogueGenerator\services\context_mapper.py", "Python", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 56
"f:\Projets\Notion_Scrapper\DialogueGenerator\services\context_organizer.py", "Python", 449, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 90, 592
"f:\Projets\Notion_Scrapper\DialogueGenerator\services\context_processing_service.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"f:\Projets\Notion_Scrapper\DialogueGenerator\services\context_serializer.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"f:\Projets\Notion_Scrapper\DialogueGenerator\services\context_serializer\README.md", "Markdown", 0, 0, 0, 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 236
"f:\Projets\Notion_Scrapper\DialogueGenerator\services\context_serializer\__init__.py", "Python", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"f:\Projets\Notion_Scrapper\DialogueGenerator\services\context_serializer\context_serializer.py", "Python", 399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 94, 536
"f:\Projets\Notion_Scrapper\DialogueGenerator\services\context_serializer\deduplicator.py", "Python", 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 59, 264
"f:\Projets\Notion_Scrapper\DialogueGenerator\services\context_serializer\field_normalizer.py", "Python", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 21, 98
